level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
345,345,21499,2015,24034,Torrance,CA,WAUACGFF1F1019513,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUACGFF*F1,,AUDI,AUDI AG,A3,2015,GYOR,,Premium,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1798,109.720691882,1.798000,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 2 / PZEV; Emissions Certification Test Group: FVGAV02.0APA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
346,346,21287,2015,36750,Riverside,CA,WAUACGFF9F1002961,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUACGFF*F1,,AUDI,AUDI AG,A3,2015,GYOR,,Premium,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1798,109.720691882,1.798000,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 2 / PZEV; Emissions Certification Test Group: FVGAV02.0APA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
347,347,26995,2016,28683,Glendale,CA,WAUEFAFL6GN006942,Audi,A42.0T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUEFAFL*GN,,AUDI,AUDI AG,A4,2016,NECKARSULM,Premium,Plus S Line,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,,164.0540,Gasoline,,,,,220,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUB / FVGAJ02.0AUF E85,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
348,348,29985,2017,11426,Mission Viejo,CA,WAUGMAF49HN031584,Audi,A4ultra,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUGMAF4*HN,,AUDI,AUDI AG,A4,2017,NECKARSULM,A4 premium/A4 Ultra Premium,,PASSENGER CAR,GERMANY,,,,,,37300,,Sedan/Saloon,4,,,,,,,111,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,17,17,,Left-Hand Drive (LHD),5,2,Automatic,,,2,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,,141.6830,Gasoline,,,,,190,,,,Fuel: Gas (50-St); Emissions Certification Test Group: HVGAJ02.0AAC; Federal/California Emission Standard: Int T3 Bin 125 /ULEV II,,130,Audi,,Manual,Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),Standard,Standard,Standard,Indirect,"Parking sensors, front and rear: Optional; Audi Pre Sense Basic; Audi Pre Sense City; Hill Start Assist",Standard,,,Standard,,,,Standard,,Standard,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,Standard,Standard,Standard,,Standard,,,,,
349,349,21895,2016,33530,Glendale,CA,WAUA7GFF4G1055203,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUA7GFF*G1,,AUDI,AUDI AG,A3,2016,GYOR,Premium,,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Emissions Certification Test Group: GVGAV02.0APA; Federal/California Emission Standard: PZEV II / Bin 2,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
350,350,26888,2015,24750,Westminster,CA,WAUFFAFL1FN045649,Audi,A42.0T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUFFAFL*FN,,AUDI,AUDI AG,A4,2015,NECKARSULM,Premium Plus quattro,,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121.071108283,1.984000,,Flex Fuel Capable engine,164.0540,Gasoline,,,Ethanol (E85),,220,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUB / FVGAJ02.0AUF E85,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
351,351,21788,2016,37273,Tracy,CA,WAUA7GFF0G1032291,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUA7GFF*G1,,AUDI,AUDI AG,A3,2016,GYOR,Premium,,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Emissions Certification Test Group: GVGAV02.0APA; Federal/California Emission Standard: PZEV II / Bin 2,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
352,352,21995,2015,27028,San Jose,CA,WAUACGFF5F1031888,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUACGFF*F1,,AUDI,AUDI AG,A3,2015,GYOR,,Premium,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1798,109.720691882,1.798000,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 2 / PZEV; Emissions Certification Test Group: FVGAV02.0APA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
353,353,27499,2014,14365,Fremont,CA,WAUFFAFL0EN012933,Audi,A42.0T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUFFAFL*EN,,AUDI,AUDI AG,A4,2014,NECKARSULM,,Premium Plus quattro,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121.071108283,1.984000,,Flex Fuel Engine,164.0540,Gasoline,,,Ethanol (E85),,220,,,,"Fuel: GAS (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: EADXV02.03UB, EADXJ02.0FUB (E85)",,,Audi,,,"Restraint System: Side AirBags Front, Side Guard Air Curtain",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
354,354,28888,2016,24399,Santa Clara,CA,WAUBFAFL0GN016840,Audi,A42.0T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUBFAFL*GN,,AUDI,AUDI AG,A4,2016,NECKARSULM,quattro,Premium S Line,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,,164.0540,Gasoline,,,,,220,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUB / FVGAJ02.0AUF E85,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
355,355,26000,2016,3000,San Francisco,CA,WAUA7GFF7G1045961,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUA7GFF*G1,,AUDI,AUDI AG,A3,2016,GYOR,Premium,,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Emissions Certification Test Group: GVGAV02.0APA; Federal/California Emission Standard: PZEV II / Bin 2,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
356,356,29000,2015,18930,Palo Alto,CA,WAUFFAFL7FN009741,Audi,A42.0T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUFFAFL*FN,,AUDI,AUDI AG,A4,2015,NECKARSULM,Premium Plus quattro,,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121.071108283,1.984000,,Flex Fuel Capable engine,164.0540,Gasoline,,,Ethanol (E85),,220,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUB / FVGAJ02.0AUF E85,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
357,357,21995,2015,30846,Daly City,CA,WAUBFGFF6F1093229,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUBFGFF*F1,,AUDI,AUDI AG,S3,2015,GYOR,,Premium Plus,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121,1.982834744,,,164.0540,Gasoline,,,,,220,,,,Fuel: Diesel (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
358,358,23995,2016,16051,Burbank,CA,WAUA7GFF5G1050298,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUA7GFF*G1,,AUDI,AUDI AG,A3,2016,GYOR,Premium,,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Emissions Certification Test Group: GVGAV02.0APA; Federal/California Emission Standard: PZEV II / Bin 2,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
359,359,22377,2015,27392,Sacramento,CA,WAUACGFF4F1029551,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUACGFF*F1,,AUDI,AUDI AG,A3,2015,GYOR,,Premium,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1798,109.720691882,1.798000,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 2 / PZEV; Emissions Certification Test Group: FVGAV02.0APA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
360,360,21995,2015,32125,Daly City,CA,WAUEFGFF5F1019457,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUEFGFF*F1,,AUDI,AUDI AG,A3,2015,GYOR,,Premium Plus quattro,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121,1.984000,,,164.0540,Gasoline,,,,,220,,,,Fuel: Diesel (50-St); Federal / California Emission Standard: BIN 2 / PZEV; Emissions Certification Test Group: FVGAV02.0APA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
361,361,21954,2015,33160,Corona,CA,WAUACGFF2F1032254,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUACGFF*F1,,AUDI,AUDI AG,A3,2015,GYOR,,Premium,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1798,109.720691882,1.798000,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 2 / PZEV; Emissions Certification Test Group: FVGAV02.0APA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
362,362,22888,2015,25062,Anaheim,CA,WAUCCGFF5F1017062,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUCCGFF*F1,,AUDI,AUDI AG,A3,2015,GYOR,,Premium Plus,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1798,109.720691882,1.798000,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 2 / PZEV; Emissions Certification Test Group: FVGAV02.0APA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
363,363,23687,2015,26069,Riverside,CA,WAUBFGFF5F1035600,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUBFGFF*F1,,AUDI,AUDI AG,S3,2015,GYOR,,Premium Plus,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121,1.982834744,,,164.0540,Gasoline,,,,,220,,,,Fuel: Diesel (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
364,364,29000,2016,33570,Palm Springs,CA,WAUFFAFL6GN002152,Audi,A42.0T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUFFAFL*GN,,AUDI,AUDI AG,A4,2016,NECKARSULM,quattro Premium,Plus S Line,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,,164.0540,Gasoline,,,,,220,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUB / FVGAJ02.0AUF E85,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
365,365,30000,2015,14484,Palo Alto,CA,WAUFFAFL3FN000857,Audi,A42.0T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUFFAFL*FN,,AUDI,AUDI AG,A4,2015,NECKARSULM,Premium Plus quattro,,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121.071108283,1.984000,,Flex Fuel Capable engine,164.0540,Gasoline,,,Ethanol (E85),,220,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUB / FVGAJ02.0AUF E85,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
366,366,21500,2014,29154,San Jose,CA,WAUCFAFR1EA038018,Audi,A52.0T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUCFAFR*EA,,AUDI,AUDI AG,A5,2014,INGOLSTADT,,Premium quattro,PASSENGER CAR,GERMANY,,,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121.071108283,1.984000,,Flex Fuel Engine,164.0540,Gasoline,,,Ethanol (E85),,220,,,,"Fuel: GAS (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: EADXV02.03UB, EADXJ02.0FUB (E85)",,,Audi,,,"Restraint System: Side AirBags Front, Side Guard Air Curtain, Knee Airbags Front",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
367,367,24998,2015,25449,Roseville,CA,WAUBFGFF4F1002670,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUBFGFF*F1,,AUDI,AUDI AG,S3,2015,GYOR,,Premium Plus,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1984,121,1.982834744,,,164.0540,Gasoline,,,,,220,,,,Fuel: Diesel (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAV02.0AUA,,,Audi,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
368,368,24876,2016,26691,Woodland Hills,CA,WAUA7GFF3G1012259,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUA7GFF*G1,,AUDI,AUDI AG,A3,2016,GYOR,Premium,,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Emissions Certification Test Group: GVGAV02.0APA; Federal/California Emission Standard: PZEV II / Bin 2,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
369,369,25595,2016,9450,Bakersfield,CA,WAUA7GFF8G1010782,Audi,A3Sedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WAUA7GFF*G1,,AUDI,AUDI AG,A3,2016,GYOR,Premium,,PASSENGER CAR,HUNGARY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,126.7690,Gasoline,,,,,170,,,,Fuel: Gas (50-St); Emissions Certification Test Group: GVGAV02.0APA; Federal/California Emission Standard: PZEV II / Bin 2,,,Audi,,,Restraint System: Active - Dr/Pass; Airbag - Dr/Pass; Advanced Front Airbags,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
